apparentTemperature,cloudCover,dewPoint,humidity,icon,precipAccumulation,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed,NAME_OF_AIRPORT
19.82,0.59,9.24,0.47,partly-cloudy-night,,0.0,0.0,,1032.34,Partly Cloudy,26.49,2015-01-08 00:00:00,0,10.0,330.0,17.36,5.82,ATL
14.11,0.01,5.12,0.47,clear-night,,0.0,0.0,,1034.54,Clear,22.06,2015-01-08 01:00:00,0,10.0,329.0,17.28,6.31,ATL
10.88,0.0,2.76,0.48,clear-night,,0.0,0.0,,1036.13,Clear,19.41,2015-01-08 02:00:00,0,10.0,334.0,14.76,6.37,ATL
10.17,0.0,1.44,0.48,clear-night,,0.0,0.0,,1036.61,Clear,17.6,2015-01-08 03:00:00,0,10.0,333.0,14.35,5.0,ATL
9.71,0.0,1.07,0.5,clear-night,,0.0,0.0,,1037.07,Clear,16.27,2015-01-08 04:00:00,0,10.0,334.0,11.94,4.14,ATL
8.58,0.0,1.45,0.54,clear-night,,0.0,0.0,,1037.46,Clear,15.13,2015-01-08 05:00:00,0,10.0,334.0,11.57,4.01,ATL
7.62,0.0,1.01,0.55,clear-night,,0.0,0.0,,1037.38,Clear,14.25,2015-01-08 06:00:00,0,10.0,342.0,9.91,3.97,ATL
7.01,0.0,0.94,0.56,clear-night,,0.0,0.0,,1037.44,Clear,13.52,2015-01-08 07:00:00,0,10.0,339.0,10.62,3.81,ATL
7.0,0.0,0.8,0.58,clear-night,,0.0,0.0,,1037.71,Clear,12.81,2015-01-08 08:00:00,0,10.0,348.0,8.71,3.34,ATL
12.03,0.0,0.83,0.6,clear-night,,0.0,0.0,,1037.52,Clear,12.03,2015-01-08 09:00:00,0,10.0,347.0,7.38,2.97,ATL
5.74,0.0,0.64,0.62,clear-night,,0.0,0.0,,1037.11,Clear,11.19,2015-01-08 10:00:00,0,10.0,346.0,6.08,3.02,ATL
10.76,0.0,0.91,0.64,clear-night,,0.0,0.0,,1037.09,Clear,10.76,2015-01-08 11:00:00,0,10.0,355.0,4.41,1.66,ATL
10.24,0.0,1.23,0.66,clear-night,,0.0,0.0,,1037.21,Clear,10.24,2015-01-08 12:00:00,0,10.0,1.0,2.62,1.19,ATL
9.89,0.07,1.83,0.69,clear-day,,0.0,0.0,,1036.86,Clear,9.89,2015-01-08 13:00:00,0,10.0,16.0,1.59,0.36,ATL
11.98,0.07,1.95,0.63,clear-day,,0.0,0.0,,1037.05,Clear,11.98,2015-01-08 14:00:00,0,10.0,38.0,2.67,0.97,ATL
16.19,0.08,2.23,0.53,clear-day,,0.0,0.0,,1037.48,Clear,16.19,2015-01-08 15:00:00,1,10.0,75.0,3.63,0.81,ATL
20.2,0.07,1.91,0.44,clear-day,,0.0,0.0,,1036.87,Clear,20.2,2015-01-08 16:00:00,2,10.0,102.0,4.93,1.58,ATL
23.94,0.07,1.29,0.37,clear-day,,0.0,0.0,,1035.11,Clear,23.94,2015-01-08 17:00:00,3,10.0,103.0,5.95,2.44,ATL
27.12,0.0,0.92,0.32,clear-day,,0.0,0.0,,1033.73,Clear,27.12,2015-01-08 18:00:00,3,10.0,135.0,6.42,2.49,ATL
29.6,0.07,1.17,0.29,clear-day,,0.0,0.0,,1032.6,Clear,29.6,2015-01-08 19:00:00,3,10.0,182.0,5.87,1.56,ATL
31.31,0.07,1.85,0.28,clear-day,,0.0,0.0,,1033.18,Clear,31.31,2015-01-08 20:00:00,2,10.0,222.0,5.79,1.89,ATL
32.23,0.07,2.34,0.27,clear-day,,0.0,0.0,,1032.42,Clear,32.23,2015-01-08 21:00:00,1,10.0,186.0,4.52,0.82,ATL
31.82,0.07,2.23,0.28,clear-day,,0.0,0.0,,1032.09,Clear,31.82,2015-01-08 22:00:00,0,10.0,156.0,3.58,1.06,ATL
29.17,0.0,3.46,0.33,clear-night,,0.0,0.0,,1031.32,Clear,29.17,2015-01-08 23:00:00,0,10.0,128.0,1.18,0.38,ATL
26.71,0.0,5.09,0.39,clear-night,,0.0,0.0,,1031.43,Clear,26.71,2015-01-09 00:00:00,0,10.0,115.0,0.51,0.12,ATL
24.69,0.0,6.42,0.45,clear-night,,0.0,0.0,,1031.28,Clear,24.69,2015-01-09 01:00:00,0,10.0,116.0,0.53,0.14,ATL
24.2,0.0,7.16,0.48,clear-night,,0.0,0.0,,1030.72,Clear,24.2,2015-01-09 02:00:00,0,10.0,160.0,1.71,0.95,ATL
24.43,0.0,6.58,0.46,clear-night,,0.0,0.0,,1030.09,Clear,24.43,2015-01-09 03:00:00,0,10.0,166.0,1.77,0.65,ATL
23.42,0.17,6.84,0.48,clear-night,,0.0,0.0,,1029.5,Clear,23.42,2015-01-09 04:00:00,0,10.0,172.0,0.63,0.15,ATL
22.18,0.0,8.47,0.55,clear-night,,0.0,0.0,,1028.96,Clear,22.18,2015-01-09 05:00:00,0,10.0,93.0,0.4,0.02,ATL
21.04,0.0,9.49,0.6,clear-night,,0.0,0.0,,1027.96,Clear,21.04,2015-01-09 06:00:00,0,10.0,,0.46,0.0,ATL
20.79,0.0,9.97,0.62,clear-night,,0.0,0.0,,1028.98,Clear,20.79,2015-01-09 07:00:00,0,10.0,287.0,0.4,0.14,ATL
19.75,0.0,10.29,0.66,clear-night,,0.0,0.0,,1029.05,Clear,19.75,2015-01-09 08:00:00,0,10.0,270.0,0.22,0.01,ATL
18.73,0.0,10.98,0.71,clear-night,,0.0,0.0,,1028.13,Clear,18.73,2015-01-09 09:00:00,0,10.0,,0.22,0.0,ATL
18.77,0.0,11.07,0.71,clear-night,,0.0,0.0,,1027.74,Clear,18.77,2015-01-09 10:00:00,0,10.0,270.0,0.16,0.13,ATL
18.69,0.0,11.33,0.72,clear-night,,0.0,0.0,,1027.52,Clear,18.69,2015-01-09 11:00:00,0,10.0,270.0,0.28,0.13,ATL
19.15,0.0,11.35,0.71,clear-night,,0.0,0.0,,1027.6,Clear,19.15,2015-01-09 12:00:00,0,10.0,270.0,0.26,0.21,ATL
19.84,0.32,11.06,0.68,partly-cloudy-day,,0.0,0.0,,1028.03,Partly Cloudy,19.84,2015-01-09 13:00:00,0,10.0,273.0,0.79,0.33,ATL
23.33,0.04,11.58,0.6,clear-day,,0.0,0.0,,1028.25,Clear,23.33,2015-01-09 14:00:00,0,10.0,273.0,3.19,1.84,ATL
25.79,0.07,10.15,0.45,clear-day,,0.0,0.0,,1028.59,Clear,28.98,2015-01-09 15:00:00,1,10.0,293.0,8.39,3.08,ATL
28.89,0.07,9.45,0.38,clear-day,,0.0,0.0,,1029.14,Clear,32.34,2015-01-09 16:00:00,2,10.0,303.0,9.83,3.64,ATL
32.3,0.27,10.84,0.36,partly-cloudy-day,,0.0,0.0,,1028.06,Partly Cloudy,35.04,2015-01-09 17:00:00,3,10.0,306.0,9.37,3.37,ATL
34.85,0.34,13.13,0.37,partly-cloudy-day,,0.0,0.0,,1026.72,Partly Cloudy,37.2,2015-01-09 18:00:00,3,10.0,294.0,8.83,3.29,ATL
36.6,0.34,14.64,0.37,partly-cloudy-day,,0.0,0.0,,1026.09,Partly Cloudy,38.46,2015-01-09 19:00:00,2,10.0,304.0,8.38,3.02,ATL
36.04,0.18,15.61,0.39,clear-day,,0.0,0.0,,1026.25,Clear,38.38,2015-01-09 20:00:00,2,10.0,299.0,6.77,3.42,ATL
36.37,0.4,16.02,0.4,partly-cloudy-day,,0.0,0.0,,1026.44,Partly Cloudy,38.25,2015-01-09 21:00:00,1,10.0,298.0,6.98,3.01,ATL
36.99,0.43,15.88,0.42,partly-cloudy-day,,0.0,0.0,,1027.05,Partly Cloudy,36.99,2015-01-09 22:00:00,0,10.0,302.0,7.1,2.3,ATL
35.52,0.38,15.84,0.44,partly-cloudy-night,,0.0,0.0,,1027.79,Partly Cloudy,35.52,2015-01-09 23:00:00,0,10.0,302.0,4.16,1.49,ATL
34.21,0.31,16.34,0.47,partly-cloudy-night,,0.0,0.0,,1028.63,Partly Cloudy,34.21,2015-01-10 00:00:00,0,10.0,311.0,3.1,0.98,ATL
32.87,0.29,16.59,0.51,partly-cloudy-night,,0.0,0.0,,1028.93,Partly Cloudy,32.87,2015-01-10 01:00:00,0,10.0,305.0,1.98,0.79,ATL
31.61,0.27,16.65,0.53,partly-cloudy-night,,0.0,0.0,,1029.09,Partly Cloudy,31.61,2015-01-10 02:00:00,0,10.0,314.0,1.91,0.84,ATL
31.22,0.27,16.02,0.53,partly-cloudy-night,,0.0,0.0,,1029.15,Partly Cloudy,31.22,2015-01-10 03:00:00,0,10.0,310.0,3.1,1.32,ATL
30.39,0.16,14.95,0.52,clear-night,,0.0,0.0,,1029.35,Clear,30.39,2015-01-10 04:00:00,0,10.0,324.0,4.5,1.69,ATL
29.79,0.0,13.89,0.51,clear-night,,0.0,0.0,,1029.79,Clear,29.79,2015-01-10 05:00:00,0,10.0,335.0,5.74,2.29,ATL
25.79,0.0,12.95,0.5,clear-night,,0.0,0.0,,1030.26,Clear,29.04,2015-01-10 06:00:00,0,10.0,337.0,7.08,3.12,ATL
27.84,0.0,11.45,0.5,clear-night,,0.0,0.0,,1030.56,Clear,27.84,2015-01-10 07:00:00,0,10.0,338.0,7.3,2.52,ATL
26.43,0.0,9.04,0.47,clear-night,,0.0,0.0,,1030.95,Clear,26.43,2015-01-10 08:00:00,0,10.0,335.0,6.19,2.42,ATL
24.99,0.0,8.25,0.48,clear-night,,0.0,0.0,,1031.36,Clear,24.99,2015-01-10 09:00:00,0,10.0,335.0,6.99,2.85,ATL
23.79,0.0,7.44,0.49,clear-night,,0.0,0.0,,1031.79,Clear,23.79,2015-01-10 10:00:00,0,10.0,335.0,5.07,2.08,ATL
22.28,0.0,6.58,0.5,clear-night,,0.0,0.0,,1032.28,Clear,22.28,2015-01-10 11:00:00,0,10.0,333.0,4.82,1.57,ATL
21.1,0.0,6.58,0.53,clear-night,,0.0,0.0,,1032.68,Clear,21.1,2015-01-10 12:00:00,0,10.0,329.0,4.51,1.29,ATL
20.09,0.0,6.55,0.55,clear-day,,0.0,0.0,,1033.09,Clear,20.09,2015-01-10 13:00:00,0,10.0,339.0,2.89,1.04,ATL
21.77,0.07,7.37,0.53,clear-day,,0.0,0.0,,1033.58,Clear,21.77,2015-01-10 14:00:00,0,10.0,358.0,3.3,1.08,ATL
26.13,0.04,8.08,0.46,clear-day,,0.0,0.0,,1034.77,Clear,26.13,2015-01-10 15:00:00,1,10.0,26.0,3.1,0.56,ATL
30.97,0.07,8.64,0.38,clear-day,,0.0,0.0,,1035.01,Clear,30.97,2015-01-10 16:00:00,2,10.0,78.0,3.65,0.56,ATL
36.14,0.07,9.37,0.32,clear-day,,0.0,0.0,,1033.8,Clear,36.14,2015-01-10 17:00:00,3,10.0,79.0,3.88,0.95,ATL
39.99,0.04,10.17,0.29,clear-day,,0.0,0.0,,1032.78,Clear,39.99,2015-01-10 18:00:00,3,10.0,115.0,4.51,1.1,ATL
42.77,0.08,10.18,0.26,clear-day,,0.0,0.0,,1031.92,Clear,42.77,2015-01-10 19:00:00,3,10.0,110.0,4.18,0.65,ATL
44.58,0.27,11.06,0.25,partly-cloudy-day,,0.0,0.0,,1031.53,Partly Cloudy,44.58,2015-01-10 20:00:00,2,10.0,106.0,4.15,0.73,ATL
45.39,0.13,11.05,0.24,clear-day,,0.0,0.0,,1031.46,Clear,45.39,2015-01-10 21:00:00,1,10.0,107.0,3.59,0.96,ATL
44.9,0.16,11.7,0.26,clear-day,,0.0,0.0,,1032.08,Clear,44.9,2015-01-10 22:00:00,0,10.0,126.0,2.35,0.59,ATL
40.03,0.26,12.62,0.32,partly-cloudy-night,,0.0,0.0,,1032.5,Partly Cloudy,40.03,2015-01-10 23:00:00,0,10.0,90.0,0.16,0.04,ATL
33.98,0.0,14.26,0.44,clear-night,,0.0,0.0,,1033.14,Clear,33.98,2015-01-11 00:00:00,0,10.0,,0.02,0.0,ATL
30.96,0.0,15.66,0.53,clear-night,,0.0,0.0,,1033.58,Clear,30.96,2015-01-11 01:00:00,0,10.0,90.0,0.2,0.05,ATL
29.71,0.0,16.26,0.57,clear-night,,0.0,0.0,,1034.0,Clear,29.71,2015-01-11 02:00:00,0,10.0,90.0,0.15,0.01,ATL
29.42,0.05,16.4,0.58,clear-night,,0.0,0.0,,1034.25,Clear,29.42,2015-01-11 03:00:00,0,10.0,90.0,0.24,0.05,ATL
29.37,0.05,16.59,0.58,clear-night,,0.0,0.0,,1034.0,Clear,29.37,2015-01-11 04:00:00,0,10.0,90.0,0.72,0.27,ATL
29.53,0.0,16.81,0.59,clear-night,,0.0,0.0,,1033.85,Clear,29.53,2015-01-11 05:00:00,0,10.0,87.0,0.57,0.26,ATL
29.09,0.0,16.9,0.6,clear-night,,0.0,0.0,,1034.09,Clear,29.09,2015-01-11 06:00:00,0,10.0,85.0,0.34,0.17,ATL
28.89,0.0,16.76,0.6,clear-night,,0.0,0.0,,1033.8,Clear,28.89,2015-01-11 07:00:00,0,10.0,76.0,0.7,0.31,ATL
28.87,0.0,16.84,0.6,clear-night,,0.0,0.0,,1034.16,Clear,28.87,2015-01-11 08:00:00,0,10.0,86.0,0.43,0.31,ATL
28.73,0.0,17.03,0.61,clear-night,,0.0,0.0,,1034.12,Clear,28.73,2015-01-11 09:00:00,0,10.0,85.0,0.65,0.47,ATL
28.54,0.0,16.55,0.6,clear-night,,0.0,0.0,,1033.74,Clear,28.54,2015-01-11 10:00:00,0,10.0,86.0,0.87,0.47,ATL
28.93,0.31,16.67,0.6,partly-cloudy-night,,0.0,0.0,,1033.77,Partly Cloudy,28.93,2015-01-11 11:00:00,0,10.0,85.0,1.34,0.39,ATL
29.81,0.61,16.69,0.58,partly-cloudy-night,,0.0,0.0,,1033.9,Mostly Cloudy,29.81,2015-01-11 12:00:00,0,10.0,79.0,1.13,0.54,ATL
31.68,0.93,16.9,0.54,partly-cloudy-day,,0.0,0.0,,1034.18,Mostly Cloudy,31.68,2015-01-11 13:00:00,0,10.0,86.0,2.06,0.9,ATL
33.97,1.0,16.83,0.49,cloudy,,0.0,0.0,,1034.09,Overcast,33.97,2015-01-11 14:00:00,0,10.0,95.0,3.79,1.8,ATL
36.64,1.0,16.83,0.44,cloudy,,0.0,0.0,,1034.31,Overcast,36.64,2015-01-11 15:00:00,1,10.0,89.0,5.05,2.34,ATL
39.4,1.0,18.16,0.42,cloudy,,0.0,0.0,,1034.43,Overcast,39.4,2015-01-11 16:00:00,2,10.0,83.0,5.73,2.63,ATL
39.28,1.0,20.83,0.44,cloudy,,0.0,0.0,,1033.52,Overcast,40.97,2015-01-11 17:00:00,2,10.0,80.0,6.96,3.17,ATL
41.74,1.0,23.43,0.48,cloudy,,0.0,0.0,,1031.84,Overcast,41.74,2015-01-11 18:00:00,2,10.0,72.0,6.92,2.92,ATL
42.26,1.0,25.45,0.51,cloudy,,0.0,0.0,,1031.22,Overcast,42.26,2015-01-11 19:00:00,2,10.0,81.0,6.89,2.41,ATL
43.09,1.0,26.88,0.52,cloudy,,0.0,0.0,,1030.69,Overcast,43.09,2015-01-11 20:00:00,1,10.0,79.0,6.56,2.66,ATL
43.24,1.0,27.81,0.54,cloudy,,0.0,0.0,,1030.48,Overcast,43.24,2015-01-11 21:00:00,1,10.0,88.0,5.37,2.38,ATL
42.71,1.0,29.09,0.58,cloudy,,0.0,0.0,,1030.65,Overcast,42.71,2015-01-11 22:00:00,0,10.0,92.0,4.32,1.83,ATL
41.76,1.0,30.02,0.63,cloudy,,0.0,0.0,,1030.82,Overcast,41.76,2015-01-11 23:00:00,0,10.0,80.0,4.64,2.21,ATL
40.71,1.0,31.35,0.69,cloudy,,0.0,0.0,,1030.97,Overcast,40.71,2015-01-12 00:00:00,0,10.0,93.0,5.03,2.1,ATL
39.42,1.0,33.16,0.78,cloudy,,0.0004,0.08,rain,1031.4,Overcast,39.42,2015-01-12 01:00:00,0,8.71,92.0,3.04,1.11,ATL
37.98,1.0,34.59,0.87,cloudy,,0.01,0.79,rain,1031.69,Overcast,37.98,2015-01-12 02:00:00,0,5.46,92.0,2.28,0.86,ATL
37.5,1.0,35.29,0.92,rain,,0.0214,0.83,rain,1031.0,Light Rain,37.5,2015-01-12 03:00:00,0,5.87,91.0,2.25,1.17,ATL
37.24,1.0,35.67,0.94,cloudy,,0.0062,0.66,rain,1030.16,Overcast,37.24,2015-01-12 04:00:00,0,3.7,82.0,2.46,0.98,ATL
37.48,1.0,36.29,0.95,cloudy,,0.0008,0.19,rain,1029.18,Overcast,37.48,2015-01-12 05:00:00,0,2.05,77.0,2.5,1.22,ATL
38.02,1.0,36.95,0.96,fog,,0.0006,0.15,rain,1028.19,Foggy,38.02,2015-01-12 06:00:00,0,1.35,80.0,2.61,0.96,ATL
38.29,1.0,37.24,0.96,fog,,0.0014,0.25,rain,1027.58,Foggy,38.29,2015-01-12 07:00:00,0,1.14,83.0,2.97,1.09,ATL
38.77,1.0,37.88,0.97,fog,,0.0017,0.25,rain,1026.96,Foggy,38.77,2015-01-12 08:00:00,0,0.86,80.0,2.82,0.88,ATL
39.06,1.0,38.14,0.96,fog,,0.0003,0.1,rain,1026.71,Foggy,39.06,2015-01-12 09:00:00,0,0.86,80.0,1.51,0.66,ATL
39.44,1.0,38.64,0.97,fog,,0.0005,0.14,rain,1026.16,Foggy,39.44,2015-01-12 10:00:00,0,0.94,89.0,1.05,0.43,ATL
39.72,1.0,38.93,0.97,fog,,0.0016,0.27,rain,1025.89,Foggy,39.72,2015-01-12 11:00:00,0,1.11,86.0,1.6,0.54,ATL
40.16,1.0,39.26,0.97,fog,,0.0,0.0,,1025.49,Foggy,40.16,2015-01-12 12:00:00,0,1.34,84.0,1.78,0.52,ATL
40.74,1.0,39.71,0.96,fog,,0.0004,0.05,rain,1025.44,Foggy,40.74,2015-01-12 13:00:00,0,0.97,92.0,1.06,0.32,ATL
41.31,1.0,40.38,0.96,fog,,0.0,0.0,,1025.42,Foggy,41.31,2015-01-12 14:00:00,0,0.41,100.0,1.71,0.53,ATL
42.26,1.0,41.49,0.97,fog,,0.0,0.0,,1025.93,Foggy,42.26,2015-01-12 15:00:00,1,0.35,86.0,1.83,0.56,ATL
43.42,1.0,42.53,0.97,fog,,0.0,0.0,,1025.6,Foggy,43.42,2015-01-12 16:00:00,2,0.32,83.0,1.27,0.24,ATL
44.43,1.0,43.77,0.98,fog,,0.0,0.0,,1024.33,Foggy,44.43,2015-01-12 17:00:00,2,0.25,83.0,1.69,0.37,ATL
45.32,1.0,44.42,0.97,fog,,0.0,0.0,,1023.82,Foggy,45.32,2015-01-12 18:00:00,2,0.36,113.0,1.02,0.14,ATL
45.7,1.0,44.99,0.97,fog,,0.0,0.0,,1022.44,Foggy,45.7,2015-01-12 19:00:00,2,0.25,117.0,0.97,0.18,ATL
46.73,1.0,46.0,0.97,fog,,0.0,0.0,,1021.42,Foggy,46.73,2015-01-12 20:00:00,1,0.25,121.0,2.03,0.47,ATL
46.95,1.0,46.37,0.98,fog,,0.0,0.0,,1022.05,Foggy,46.95,2015-01-12 21:00:00,1,0.26,112.0,1.21,0.17,ATL
46.9,1.0,46.21,0.97,fog,,0.0009,0.09,rain,1021.97,Foggy,46.9,2015-01-12 22:00:00,0,0.26,110.0,0.78,0.07,ATL
46.69,1.0,46.03,0.98,fog,,0.0002,0.09,rain,1022.08,Foggy,46.69,2015-01-12 23:00:00,0,0.46,99.0,0.47,0.04,ATL
46.57,1.0,45.83,0.97,fog,,0.0004,0.16,rain,1021.98,Foggy,46.57,2015-01-13 00:00:00,0,0.62,,0.04,0.0,ATL
46.45,1.0,45.66,0.97,fog,,0.0013,0.28,rain,1022.22,Foggy,46.45,2015-01-13 01:00:00,0,0.91,,0.03,0.0,ATL
46.53,1.0,45.82,0.97,cloudy,,0.0003,0.11,rain,1022.56,Overcast,46.53,2015-01-13 02:00:00,0,2.14,,0.09,0.0,ATL
46.55,1.0,45.92,0.98,cloudy,,0.0,0.0,,1022.97,Overcast,46.55,2015-01-13 03:00:00,0,2.98,290.0,0.11,0.08,ATL
46.7,1.0,46.04,0.98,cloudy,,0.0,0.0,,1023.02,Overcast,46.7,2015-01-13 04:00:00,0,4.08,307.0,0.86,0.24,ATL
47.02,1.0,46.31,0.97,cloudy,,0.0,0.0,,1022.25,Overcast,47.02,2015-01-13 05:00:00,0,2.39,310.0,2.16,0.66,ATL
47.38,1.0,46.65,0.97,cloudy,,0.0,0.0,,1021.75,Overcast,47.38,2015-01-13 06:00:00,0,6.77,313.0,3.68,1.27,ATL
47.3,1.0,46.71,0.98,cloudy,,0.0,0.0,,1021.49,Overcast,47.3,2015-01-13 07:00:00,0,4.15,326.0,3.76,1.55,ATL
46.88,1.0,45.98,0.97,cloudy,,0.0,0.0,,1021.79,Overcast,46.88,2015-01-13 08:00:00,0,2.6,329.0,3.16,0.76,ATL
45.96,1.0,45.14,0.97,cloudy,,0.0,0.0,,1022.2,Overcast,45.96,2015-01-13 09:00:00,0,2.31,314.0,3.01,1.03,ATL
45.21,1.0,44.37,0.97,cloudy,,0.0,0.0,,1022.82,Overcast,45.21,2015-01-13 10:00:00,0,2.81,317.0,3.02,1.2,ATL
44.31,1.0,43.48,0.97,cloudy,,0.0,0.0,,1023.04,Overcast,44.31,2015-01-13 11:00:00,0,3.02,317.0,4.79,1.56,ATL
43.26,1.0,42.43,0.97,cloudy,,0.0,0.0,,1023.62,Overcast,43.26,2015-01-13 12:00:00,0,2.36,319.0,5.22,1.64,ATL
42.47,1.0,41.51,0.96,fog,,0.0,0.0,,1024.29,Foggy,42.47,2015-01-13 13:00:00,0,1.76,336.0,4.15,1.43,ATL
42.25,1.0,41.23,0.96,fog,,0.0,0.0,,1025.08,Foggy,42.25,2015-01-13 14:00:00,0,1.35,341.0,3.31,1.38,ATL
42.29,1.0,41.35,0.96,cloudy,,0.0,0.0,,1025.5,Overcast,42.29,2015-01-13 15:00:00,1,2.14,325.0,3.23,1.39,ATL
42.57,1.0,41.52,0.96,fog,,0.0,0.0,,1025.96,Foggy,42.57,2015-01-13 16:00:00,2,1.68,333.0,2.88,1.1,ATL
43.21,1.0,41.91,0.95,fog,,0.0,0.0,,1025.28,Foggy,43.21,2015-01-13 17:00:00,2,1.82,345.0,2.59,1.33,ATL
43.76,1.0,42.6,0.96,fog,,0.0,0.0,,1024.56,Foggy,43.76,2015-01-13 18:00:00,2,1.53,325.0,2.07,0.83,ATL
44.21,1.0,42.97,0.95,fog,,0.0,0.0,,1024.2,Foggy,44.21,2015-01-13 19:00:00,2,1.38,314.0,1.97,0.58,ATL
44.24,1.0,42.94,0.95,fog,,0.0,0.0,,1024.15,Foggy,44.24,2015-01-13 20:00:00,1,1.29,323.0,2.23,0.73,ATL
44.05,1.0,42.7,0.95,fog,,0.0029,0.4,rain,1024.49,Foggy,44.05,2015-01-13 21:00:00,1,0.99,332.0,2.67,0.68,ATL
43.78,1.0,42.31,0.95,fog,,0.0036,0.4,rain,1024.58,Foggy,43.78,2015-01-13 22:00:00,0,1.17,4.0,1.5,0.4,ATL
43.88,1.0,42.41,0.95,fog,,0.0038,0.41,rain,1024.43,Foggy,43.88,2015-01-13 23:00:00,0,1.29,69.0,3.41,0.85,ATL
43.25,1.0,42.13,0.96,fog,,0.0034,0.66,rain,1025.02,Foggy,43.25,2015-01-14 00:00:00,0,1.99,65.0,3.94,0.65,ATL
42.59,1.0,41.44,0.96,cloudy,,0.0038,0.55,rain,1025.62,Overcast,42.59,2015-01-14 01:00:00,0,2.34,43.0,3.67,1.03,ATL
41.58,1.0,40.63,0.96,cloudy,,0.0036,0.58,rain,1025.92,Overcast,41.58,2015-01-14 02:00:00,0,2.68,57.0,3.71,1.28,ATL
40.81,1.0,39.95,0.97,cloudy,,0.0027,0.49,rain,1025.95,Overcast,40.81,2015-01-14 03:00:00,0,2.81,60.0,4.78,1.23,ATL
40.54,1.0,39.56,0.96,cloudy,,0.0027,0.37,rain,1026.33,Overcast,40.54,2015-01-14 04:00:00,0,3.29,68.0,3.54,1.35,ATL
39.95,1.0,38.86,0.96,cloudy,,0.0028,0.53,rain,1025.93,Overcast,39.95,2015-01-14 05:00:00,0,2.95,66.0,3.37,0.92,ATL
39.34,1.0,38.46,0.97,cloudy,,0.0039,0.62,rain,1025.51,Overcast,39.34,2015-01-14 06:00:00,0,3.65,63.0,3.61,1.82,ATL
39.03,1.0,38.03,0.96,cloudy,,0.0015,0.32,rain,1025.39,Overcast,39.03,2015-01-14 07:00:00,0,6.38,74.0,3.02,0.97,ATL
38.89,1.0,37.93,0.96,cloudy,,0.0,0.0,,1025.45,Overcast,38.89,2015-01-14 08:00:00,0,8.23,73.0,2.29,0.59,ATL
38.68,1.0,37.66,0.96,cloudy,,0.0,0.0,,1025.24,Overcast,38.68,2015-01-14 09:00:00,0,7.14,80.0,2.29,0.63,ATL
38.45,1.0,37.6,0.97,cloudy,,0.0,0.0,,1024.84,Overcast,38.45,2015-01-14 10:00:00,0,7.14,75.0,1.43,0.64,ATL
38.29,1.0,37.33,0.96,cloudy,,0.0,0.0,,1024.91,Overcast,38.29,2015-01-14 11:00:00,0,7.81,60.0,1.3,0.5,ATL
38.26,1.0,37.19,0.96,cloudy,,0.0,0.0,,1025.24,Overcast,38.26,2015-01-14 12:00:00,0,6.25,60.0,1.5,0.41,ATL
38.22,1.0,36.96,0.95,cloudy,,0.0,0.0,,1025.41,Overcast,38.22,2015-01-14 13:00:00,0,5.91,35.0,1.82,0.64,ATL
38.41,1.0,37.29,0.96,cloudy,,0.0,0.0,,1025.97,Overcast,38.41,2015-01-14 14:00:00,0,2.72,41.0,1.84,0.41,ATL
39.18,1.0,37.84,0.95,cloudy,,0.0,0.0,,1026.35,Overcast,39.18,2015-01-14 15:00:00,1,2.91,29.0,1.74,0.48,ATL
40.24,1.0,38.61,0.94,cloudy,,0.0,0.0,,1026.28,Overcast,40.24,2015-01-14 16:00:00,2,4.98,18.0,1.34,0.3,ATL
41.07,1.0,38.69,0.91,cloudy,,0.0,0.0,,1025.41,Overcast,41.07,2015-01-14 17:00:00,2,7.96,352.0,2.48,0.49,ATL
41.85,1.0,38.98,0.89,cloudy,,0.0,0.0,,1024.86,Overcast,41.85,2015-01-14 18:00:00,2,6.58,325.0,2.73,0.72,ATL
42.64,1.0,39.37,0.88,cloudy,,0.0,0.0,,1023.79,Overcast,42.64,2015-01-14 19:00:00,2,8.15,330.0,3.2,1.24,ATL
43.53,1.0,39.37,0.85,cloudy,,0.0,0.0,,1022.94,Overcast,43.53,2015-01-14 20:00:00,2,9.41,350.0,3.09,1.16,ATL
43.72,1.0,39.09,0.84,cloudy,,0.0,0.0,,1023.01,Overcast,43.72,2015-01-14 21:00:00,1,10.0,317.0,3.05,0.82,ATL
43.56,1.0,38.65,0.83,cloudy,,0.0,0.0,,1023.33,Overcast,43.56,2015-01-14 22:00:00,0,10.0,312.0,3.04,1.17,ATL
42.53,1.0,37.98,0.84,cloudy,,0.0,0.0,,1023.36,Overcast,42.53,2015-01-14 23:00:00,0,10.0,322.0,2.37,0.66,ATL
41.29,0.78,36.82,0.84,partly-cloudy-night,,0.0,0.0,,1023.51,Mostly Cloudy,41.29,2015-01-15 00:00:00,0,10.0,323.0,1.6,0.61,ATL
39.47,0.69,35.69,0.86,partly-cloudy-night,,0.0,0.0,,1023.51,Mostly Cloudy,39.47,2015-01-15 01:00:00,0,9.7,322.0,0.25,0.08,ATL
37.25,0.6,34.52,0.9,partly-cloudy-night,,0.0,0.0,,1023.44,Mostly Cloudy,37.25,2015-01-15 02:00:00,0,9.15,310.0,0.07,0.03,ATL
35.47,0.38,33.42,0.92,partly-cloudy-night,,0.0,0.0,,1023.31,Partly Cloudy,35.47,2015-01-15 03:00:00,0,9.05,273.0,0.08,0.06,ATL
