apparentTemperature,cloudCover,dewPoint,humidity,icon,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed,NAME_OF_AIRPORT
56.65,0.48,43.13,0.6,partly-cloudy-day,0.0,0.0,,1013.4,Partly Cloudy,56.65,2015-12-11 23:00:00,1.0,10.0,286.0,10.59,8.49,SFO
55.63,0.75,43.74,0.64,partly-cloudy-day,0.0,0.0,,1013.71,Mostly Cloudy,55.63,2015-12-12 00:00:00,0.0,9.83,281.0,9.53,8.81,SFO
53.96,0.59,44.62,0.71,partly-cloudy-night,0.0,0.0,,1014.2,Partly Cloudy,53.96,2015-12-12 01:00:00,0.0,9.81,281.0,7.62,6.84,SFO
52.58,0.33,44.67,0.74,partly-cloudy-night,0.0,0.0,,1014.98,Partly Cloudy,52.58,2015-12-12 02:00:00,0.0,10.0,283.0,6.36,6.24,SFO
51.61,0.23,44.54,0.77,clear-night,0.0,0.0,,1015.38,Clear,51.61,2015-12-12 03:00:00,0.0,9.82,288.0,5.78,4.88,SFO
51.14,0.14,44.15,0.77,clear-night,0.0,0.0,,1016.01,Clear,51.14,2015-12-12 04:00:00,0.0,9.63,293.0,7.11,6.41,SFO
51.11,0.12,43.77,0.76,clear-night,0.0,0.0,,1016.22,Clear,51.11,2015-12-12 05:00:00,0.0,9.48,295.0,8.25,7.11,SFO
51.05,0.36,43.05,0.74,partly-cloudy-night,0.0,0.0,,1016.89,Partly Cloudy,51.05,2015-12-12 06:00:00,0.0,9.78,304.0,8.3,6.04,SFO
50.29,0.17,42.62,0.75,clear-night,0.0,0.0,,1017.22,Clear,50.29,2015-12-12 07:00:00,0.0,9.63,311.0,6.88,5.07,SFO
48.82,0.17,42.05,0.76,clear-night,0.0,0.0,,1017.54,Clear,49.44,2015-12-12 08:00:00,0.0,10.0,321.0,5.2,3.25,SFO
47.37,0.25,41.92,0.77,partly-cloudy-night,0.0,0.0,,1017.76,Partly Cloudy,48.65,2015-12-12 09:00:00,0.0,10.0,328.0,5.28,3.92,SFO
48.23,0.15,41.83,0.78,clear-night,0.0,0.0,,1018.26,Clear,48.23,2015-12-12 10:00:00,0.0,10.0,339.0,4.39,2.56,SFO
47.53,0.15,41.57,0.8,clear-night,0.0,0.0,,1018.43,Clear,47.53,2015-12-12 11:00:00,0.0,10.0,346.0,3.95,1.49,SFO
46.73,0.31,41.02,0.8,partly-cloudy-night,0.0,0.0,,1018.49,Partly Cloudy,46.73,2015-12-12 12:00:00,0.0,9.45,341.0,4.19,2.99,SFO
45.7,0.15,40.44,0.82,clear-night,0.0,0.0,,1018.84,Clear,45.7,2015-12-12 13:00:00,0.0,9.71,24.0,2.62,1.57,SFO
44.94,0.22,39.73,0.82,clear-night,0.0,0.0,,1019.41,Clear,44.94,2015-12-12 14:00:00,0.0,9.65,343.0,3.42,1.73,SFO
44.49,0.16,39.35,0.82,clear-night,0.0,0.0,,1020.12,Clear,44.49,2015-12-12 15:00:00,0.0,9.59,323.0,2.24,0.76,SFO
44.73,0.22,39.84,0.83,clear-day,0.0,0.0,,1020.74,Clear,44.73,2015-12-12 16:00:00,0.0,10.0,12.0,2.01,0.89,SFO
48.93,0.32,43.55,0.82,partly-cloudy-day,0.0,0.0,,1021.02,Partly Cloudy,48.93,2015-12-12 17:00:00,1.0,10.0,85.0,1.76,0.7,SFO
52.23,0.3,44.59,0.75,partly-cloudy-day,0.0,0.0,,1021.75,Partly Cloudy,52.23,2015-12-12 18:00:00,1.0,10.0,116.0,3.54,1.31,SFO
54.42,0.5,44.72,0.7,partly-cloudy-day,0.0,0.0,,1022.06,Partly Cloudy,54.42,2015-12-12 19:00:00,2.0,10.0,286.0,4.65,0.78,SFO
56.07,0.71,44.41,0.65,partly-cloudy-day,0.0,0.0,,1021.78,Mostly Cloudy,56.07,2015-12-12 20:00:00,2.0,10.0,305.0,6.28,2.14,SFO
57.27,0.71,44.06,0.61,partly-cloudy-day,0.0,0.0,,1021.65,Mostly Cloudy,57.27,2015-12-12 21:00:00,2.0,10.0,300.0,6.05,2.61,SFO
57.68,0.65,43.8,0.6,partly-cloudy-day,0.0,0.0,,1021.16,Mostly Cloudy,57.68,2015-12-12 22:00:00,1.0,10.0,307.0,6.49,1.86,SFO
57.94,0.71,44.16,0.6,partly-cloudy-day,0.0,0.0,,1021.35,Mostly Cloudy,57.94,2015-12-12 23:00:00,1.0,10.0,281.0,5.85,2.76,SFO
56.98,0.82,44.79,0.64,partly-cloudy-day,0.0,0.0,,1021.68,Mostly Cloudy,56.98,2015-12-13 00:00:00,0.0,9.83,281.0,4.82,3.09,SFO
55.91,0.93,45.44,0.68,partly-cloudy-night,0.0,0.0,,1022.05,Mostly Cloudy,55.91,2015-12-13 01:00:00,0.0,9.81,264.0,4.72,3.7,SFO
55.23,1.0,46.12,0.71,cloudy,0.0,0.0,,1022.08,Overcast,55.23,2015-12-13 02:00:00,0.0,10.0,248.0,4.51,3.99,SFO
54.89,1.0,46.55,0.73,cloudy,0.0,0.0,,1022.0,Overcast,54.89,2015-12-13 03:00:00,0.0,10.0,219.0,4.11,3.47,SFO
54.63,1.0,46.99,0.75,cloudy,0.0,0.0,,1022.04,Overcast,54.63,2015-12-13 04:00:00,0.0,10.0,185.0,3.36,2.98,SFO
54.39,0.89,47.2,0.77,partly-cloudy-night,0.0,0.0,,1021.93,Mostly Cloudy,54.39,2015-12-13 05:00:00,0.0,10.0,170.0,4.89,4.42,SFO
54.31,0.93,47.13,0.77,partly-cloudy-night,0.0,0.0,,1021.85,Mostly Cloudy,54.31,2015-12-13 06:00:00,0.0,10.0,174.0,5.69,5.24,SFO
54.27,0.76,47.01,0.76,partly-cloudy-night,0.0,0.0,,1021.54,Mostly Cloudy,54.27,2015-12-13 07:00:00,0.0,10.0,167.0,7.5,6.59,SFO
53.74,0.72,46.61,0.77,partly-cloudy-night,0.0,0.0,,1021.73,Mostly Cloudy,53.74,2015-12-13 08:00:00,0.0,9.78,167.0,6.02,5.51,SFO
53.66,1.0,47.24,0.79,cloudy,0.0,0.0,,1020.93,Overcast,53.66,2015-12-13 09:00:00,0.0,9.82,166.0,6.8,6.03,SFO
53.58,1.0,47.49,0.8,cloudy,0.0,0.0,,1020.52,Overcast,53.58,2015-12-13 10:00:00,0.0,10.0,166.0,9.1,8.4,SFO
53.44,1.0,47.68,0.81,cloudy,0.0004,0.08,rain,1019.46,Overcast,53.44,2015-12-13 11:00:00,0.0,10.0,159.0,9.93,9.24,SFO
53.45,1.0,47.8,0.81,cloudy,0.0024,0.21,rain,1018.28,Overcast,53.45,2015-12-13 12:00:00,0.0,9.23,163.0,9.13,8.06,SFO
53.34,0.99,48.0,0.82,cloudy,0.0068,0.42,rain,1017.14,Overcast,53.34,2015-12-13 13:00:00,0.0,7.24,163.0,9.61,8.85,SFO
53.34,1.0,48.64,0.84,cloudy,0.0111,0.6,rain,1016.17,Overcast,53.34,2015-12-13 14:00:00,0.0,5.09,167.0,10.27,8.48,SFO
53.35,1.0,48.88,0.85,rain,0.0158,0.68,rain,1014.92,Light Rain,53.35,2015-12-13 15:00:00,0.0,5.12,167.0,14.05,12.71,SFO
53.26,1.0,49.28,0.86,cloudy,0.0105,0.69,rain,1012.46,Overcast,53.26,2015-12-13 16:00:00,0.0,6.23,169.0,15.64,14.23,SFO
54.39,1.0,50.39,0.86,rain,0.0452,0.91,rain,1011.61,Light Rain,54.39,2015-12-13 17:00:00,0.0,2.63,173.0,18.69,11.73,SFO
53.11,1.0,49.94,0.89,rain,0.2243,1.0,rain,1013.37,Heavy Rain,53.11,2015-12-13 18:00:00,1.0,1.38,263.0,17.94,8.39,SFO
51.96,0.91,48.46,0.88,rain,0.1352,1.0,rain,1014.47,Rain,51.96,2015-12-13 19:00:00,2.0,4.34,286.0,13.91,10.9,SFO
52.23,0.75,47.78,0.85,rain,0.0262,0.85,rain,1014.62,Light Rain,52.23,2015-12-13 20:00:00,2.0,7.29,292.0,16.28,12.43,SFO
53.45,0.75,46.59,0.77,partly-cloudy-day,0.0036,0.43,rain,1014.55,Mostly Cloudy,53.45,2015-12-13 21:00:00,2.0,9.08,298.0,15.88,11.48,SFO
53.67,0.75,44.43,0.71,partly-cloudy-day,0.0004,0.13,rain,1014.87,Mostly Cloudy,53.67,2015-12-13 22:00:00,1.0,9.06,302.0,16.32,13.41,SFO
50.92,0.85,42.09,0.72,partly-cloudy-day,0.0033,0.41,rain,1015.2,Mostly Cloudy,50.92,2015-12-13 23:00:00,1.0,8.24,297.0,18.52,13.3,SFO
45.42,0.79,40.65,0.7,partly-cloudy-day,0.0082,0.54,rain,1015.45,Mostly Cloudy,49.87,2015-12-14 00:00:00,0.0,8.51,289.0,14.04,11.43,SFO
45.4,0.57,39.78,0.69,partly-cloudy-night,0.0,0.0,,1015.88,Partly Cloudy,49.6,2015-12-14 01:00:00,0.0,8.83,300.0,13.04,10.44,SFO
44.58,0.42,39.01,0.68,partly-cloudy-night,0.0,0.0,,1016.31,Partly Cloudy,48.93,2015-12-14 02:00:00,0.0,9.53,299.0,12.69,10.37,SFO
44.25,0.23,38.26,0.68,clear-night,0.0,0.0,,1016.67,Clear,48.31,2015-12-14 03:00:00,0.0,9.59,299.0,12.75,9.13,SFO
43.89,0.39,38.55,0.7,partly-cloudy-night,0.0,0.0,,1017.24,Partly Cloudy,47.97,2015-12-14 04:00:00,0.0,10.0,307.0,11.34,8.99,SFO
43.85,0.52,38.65,0.7,partly-cloudy-night,0.0,0.0,,1017.19,Partly Cloudy,47.86,2015-12-14 05:00:00,0.0,10.0,295.0,13.34,8.73,SFO
43.23,0.11,38.28,0.7,clear-night,0.0,0.0,,1017.33,Clear,47.46,2015-12-14 06:00:00,0.0,10.0,307.0,11.09,9.07,SFO
42.79,0.17,38.21,0.71,clear-night,0.0,0.0,,1017.88,Clear,47.28,2015-12-14 07:00:00,0.0,10.0,321.0,13.01,9.68,SFO
42.35,0.17,37.58,0.7,clear-night,0.0,0.0,,1018.28,Clear,46.8,2015-12-14 08:00:00,0.0,10.0,315.0,10.51,9.25,SFO
42.68,0.07,36.9,0.7,clear-night,0.0,0.0,,1018.46,Clear,45.98,2015-12-14 09:00:00,0.0,10.0,320.0,7.61,6.36,SFO
42.52,0.06,36.3,0.71,clear-night,0.0,0.0,,1018.73,Clear,45.29,2015-12-14 10:00:00,0.0,10.0,332.0,6.41,5.25,SFO
40.72,0.0,35.89,0.72,clear-night,0.0,0.0,,1019.17,Clear,44.26,2015-12-14 11:00:00,0.0,10.0,334.0,6.9,6.19,SFO
40.54,0.0,35.46,0.72,clear-night,0.0,0.0,,1018.96,Clear,43.81,2015-12-14 12:00:00,0.0,10.0,327.0,5.6,5.6,SFO
40.62,0.0,35.1,0.73,clear-night,0.0,0.0,,1019.23,Clear,43.3,2015-12-14 13:00:00,0.0,10.0,342.0,5.84,4.62,SFO
42.85,0.0,34.55,0.72,clear-night,0.0,0.0,,1019.49,Clear,42.85,2015-12-14 14:00:00,0.0,10.0,340.0,5.53,2.5,SFO
42.74,0.13,34.41,0.72,clear-night,0.0,0.0,,1019.9,Clear,42.74,2015-12-14 15:00:00,0.0,10.0,334.0,5.64,2.26,SFO
42.99,0.0,34.49,0.72,clear-day,0.0,0.0,,1020.14,Clear,42.99,2015-12-14 16:00:00,0.0,10.0,335.0,5.31,2.5,SFO
44.91,0.0,36.15,0.69,clear-day,0.0,0.0,,1020.71,Clear,45.86,2015-12-14 17:00:00,1.0,10.0,334.0,6.37,3.08,SFO
46.76,0.07,36.66,0.63,clear-day,0.0,0.0,,1021.42,Clear,48.51,2015-12-14 18:00:00,1.0,10.0,334.0,9.37,4.55,SFO
50.49,0.01,36.26,0.58,clear-day,0.0,0.0,,1021.13,Clear,50.49,2015-12-14 19:00:00,2.0,10.0,335.0,9.5,4.85,SFO
52.34,0.1,35.86,0.53,clear-day,0.0,0.0,,1021.05,Clear,52.34,2015-12-14 20:00:00,2.0,10.0,326.0,11.75,5.64,SFO
53.64,0.12,35.41,0.5,clear-day,0.0,0.0,,1020.41,Clear,53.64,2015-12-14 21:00:00,2.0,10.0,330.0,12.07,5.72,SFO
54.76,0.14,33.43,0.44,clear-day,0.0,0.0,,1020.27,Clear,54.76,2015-12-14 22:00:00,1.0,10.0,331.0,13.01,6.02,SFO
55.13,0.14,31.96,0.41,clear-day,0.0,0.0,,1020.02,Clear,55.13,2015-12-14 23:00:00,1.0,10.0,322.0,11.91,5.84,SFO
54.69,0.38,32.58,0.43,partly-cloudy-day,0.0,0.0,,1020.01,Partly Cloudy,54.69,2015-12-15 00:00:00,0.0,10.0,312.0,12.35,5.65,SFO
52.87,0.61,35.45,0.51,partly-cloudy-night,0.0,0.0,,1020.03,Mostly Cloudy,52.87,2015-12-15 01:00:00,0.0,10.0,303.0,11.81,5.29,SFO
51.73,0.66,37.06,0.57,partly-cloudy-night,0.0,0.0,,1020.25,Mostly Cloudy,51.73,2015-12-15 02:00:00,0.0,10.0,305.0,10.67,4.78,SFO
51.29,0.8,38.2,0.61,partly-cloudy-night,0.0,0.0,,1020.49,Mostly Cloudy,51.29,2015-12-15 03:00:00,0.0,10.0,305.0,10.73,4.44,SFO
50.63,0.81,39.06,0.64,partly-cloudy-night,0.0,0.0,,1020.6,Mostly Cloudy,50.63,2015-12-15 04:00:00,0.0,10.0,311.0,10.22,4.44,SFO
48.91,0.29,39.02,0.67,partly-cloudy-night,0.0,0.0,,1020.46,Partly Cloudy,49.52,2015-12-15 05:00:00,0.0,10.0,316.0,8.38,3.25,SFO
48.06,0.14,38.73,0.7,clear-night,0.0,0.0,,1020.18,Clear,48.06,2015-12-15 06:00:00,0.0,10.0,323.0,6.36,2.13,SFO
46.84,0.07,38.09,0.71,clear-night,0.0,0.0,,1020.31,Clear,46.84,2015-12-15 07:00:00,0.0,10.0,342.0,4.53,2.1,SFO
45.32,0.0,37.49,0.74,clear-night,0.0,0.0,,1020.57,Clear,45.32,2015-12-15 08:00:00,0.0,10.0,347.0,4.04,1.94,SFO
44.34,0.4,36.87,0.75,partly-cloudy-night,0.0,0.0,,1020.36,Partly Cloudy,44.34,2015-12-15 09:00:00,0.0,10.0,345.0,4.11,1.69,SFO
43.75,0.0,36.22,0.75,clear-night,0.0,0.0,,1020.47,Clear,43.75,2015-12-15 10:00:00,0.0,10.0,340.0,4.18,1.34,SFO
43.28,0.0,35.23,0.73,clear-night,0.0,0.0,,1020.91,Clear,43.28,2015-12-15 11:00:00,0.0,10.0,340.0,3.9,1.71,SFO
42.96,0.0,34.89,0.73,clear-night,0.0,0.0,,1021.01,Clear,42.96,2015-12-15 12:00:00,0.0,10.0,334.0,4.39,1.49,SFO
42.51,0.0,34.2,0.72,clear-night,0.0,0.0,,1020.76,Clear,42.51,2015-12-15 13:00:00,0.0,10.0,347.0,5.07,2.14,SFO
42.37,0.0,33.41,0.7,clear-night,0.0,0.0,,1021.03,Clear,42.37,2015-12-15 14:00:00,0.0,10.0,345.0,4.38,1.53,SFO
42.27,0.0,32.94,0.69,clear-night,0.0,0.0,,1021.55,Clear,42.27,2015-12-15 15:00:00,0.0,10.0,344.0,4.07,1.34,SFO
42.73,0.0,33.37,0.69,clear-day,0.0,0.0,,1022.01,Clear,42.73,2015-12-15 16:00:00,0.0,10.0,347.0,3.39,1.14,SFO
47.04,0.0,34.56,0.62,clear-day,0.0,0.0,,1022.34,Clear,47.04,2015-12-15 17:00:00,1.0,10.0,340.0,5.31,1.93,SFO
48.22,0.0,33.28,0.53,clear-day,0.0,0.0,,1022.7,Clear,49.77,2015-12-15 18:00:00,1.0,10.0,344.0,10.41,4.56,SFO
51.91,0.01,31.32,0.45,clear-day,0.0,0.0,,1022.62,Clear,51.91,2015-12-15 19:00:00,2.0,10.0,354.0,12.8,5.34,SFO
53.73,0.0,29.76,0.4,clear-day,0.0,0.0,,1021.95,Clear,53.73,2015-12-15 20:00:00,2.0,10.0,4.0,13.88,6.22,SFO
55.19,0.0,28.73,0.36,clear-day,0.0,0.0,,1021.52,Clear,55.19,2015-12-15 21:00:00,2.0,10.0,7.0,14.34,6.3,SFO
55.89,0.11,28.03,0.34,clear-day,0.0,0.0,,1020.97,Clear,55.89,2015-12-15 22:00:00,1.0,10.0,12.0,13.55,6.25,SFO
56.14,0.13,27.73,0.33,clear-day,0.0,0.0,,1021.08,Clear,56.14,2015-12-15 23:00:00,1.0,10.0,23.0,13.08,6.09,SFO
55.24,0.13,27.61,0.34,clear-day,0.0,0.0,,1021.53,Clear,55.24,2015-12-16 00:00:00,0.0,10.0,26.0,10.33,5.21,SFO
53.19,0.13,28.4,0.38,clear-night,0.0,0.0,,1021.94,Clear,53.19,2015-12-16 01:00:00,0.0,10.0,25.0,7.12,3.35,SFO
50.35,0.0,29.09,0.44,clear-night,0.0,0.0,,1022.11,Clear,50.35,2015-12-16 02:00:00,0.0,10.0,34.0,2.93,1.22,SFO
48.23,0.0,29.15,0.47,clear-night,0.0,0.0,,1022.49,Clear,48.23,2015-12-16 03:00:00,0.0,10.0,23.0,2.87,0.47,SFO
46.59,0.0,28.85,0.5,clear-night,0.0,0.0,,1022.77,Clear,46.59,2015-12-16 04:00:00,0.0,10.0,351.0,2.65,0.47,SFO
45.54,0.01,28.91,0.52,clear-night,0.0,0.0,,1022.99,Clear,45.54,2015-12-16 05:00:00,0.0,10.0,355.0,2.18,0.08,SFO
44.44,0.47,28.63,0.54,partly-cloudy-night,0.0,0.0,,1023.1,Partly Cloudy,44.44,2015-12-16 06:00:00,0.0,10.0,60.0,1.99,0.13,SFO
43.16,0.0,28.76,0.57,clear-night,0.0,0.0,,1023.15,Clear,43.16,2015-12-16 07:00:00,0.0,10.0,81.0,1.86,0.22,SFO
42.78,0.0,28.44,0.57,clear-night,0.0,0.0,,1023.29,Clear,42.78,2015-12-16 08:00:00,0.0,10.0,126.0,2.17,0.15,SFO
42.42,0.0,28.88,0.58,clear-night,0.0,0.0,,1023.05,Clear,42.42,2015-12-16 09:00:00,0.0,10.0,78.0,1.8,0.26,SFO
42.71,0.13,29.32,0.59,clear-night,0.0,0.0,,1023.26,Clear,42.71,2015-12-16 10:00:00,0.0,10.0,102.0,1.46,0.27,SFO
42.02,0.0,29.37,0.61,clear-night,0.0,0.0,,1023.42,Clear,42.02,2015-12-16 11:00:00,0.0,10.0,109.0,1.47,0.36,SFO
41.34,0.0,29.04,0.61,clear-night,0.0,0.0,,1023.25,Clear,41.34,2015-12-16 12:00:00,0.0,10.0,120.0,1.22,0.55,SFO
40.44,0.0,29.15,0.64,clear-night,0.0,0.0,,1023.22,Clear,40.44,2015-12-16 13:00:00,0.0,10.0,116.0,1.57,0.68,SFO
39.75,0.06,29.18,0.66,clear-night,0.0,0.0,,1022.92,Clear,39.75,2015-12-16 14:00:00,0.0,10.0,124.0,1.32,0.63,SFO
39.65,0.06,29.03,0.65,clear-night,0.0,0.0,,1023.42,Clear,39.65,2015-12-16 15:00:00,0.0,10.0,127.0,1.31,0.48,SFO
40.47,0.06,30.26,0.67,clear-day,0.0,0.0,,1023.87,Clear,40.47,2015-12-16 16:00:00,0.0,10.0,96.0,1.13,0.39,SFO
44.67,0.39,32.84,0.63,partly-cloudy-day,0.0,0.0,,1024.33,Partly Cloudy,44.67,2015-12-16 17:00:00,0.0,10.0,99.0,1.37,0.67,SFO
48.57,0.14,33.63,0.56,clear-day,0.0,0.0,,1024.9,Clear,48.57,2015-12-16 18:00:00,1.0,10.0,75.0,2.71,0.4,SFO
51.48,0.11,33.28,0.5,clear-day,0.0,0.0,,1024.5,Clear,51.48,2015-12-16 19:00:00,2.0,10.0,82.0,3.85,0.8,SFO
53.61,0.11,33.88,0.47,clear-day,0.0,0.0,,1023.94,Clear,53.61,2015-12-16 20:00:00,2.0,10.0,28.0,4.77,0.76,SFO
54.96,0.08,33.97,0.45,clear-day,0.0,0.0,,1023.83,Clear,54.96,2015-12-16 21:00:00,2.0,10.0,345.0,5.96,1.72,SFO
55.36,0.14,34.69,0.46,clear-day,0.0,0.0,,1023.43,Clear,55.36,2015-12-16 22:00:00,1.0,10.0,344.0,6.73,2.41,SFO
55.4,0.13,35.1,0.46,clear-day,0.0,0.0,,1023.4,Clear,55.4,2015-12-16 23:00:00,1.0,10.0,339.0,6.17,2.42,SFO
54.76,0.11,36.41,0.5,clear-day,0.0,0.0,,1023.35,Clear,54.76,2015-12-17 00:00:00,0.0,10.0,321.0,5.38,2.43,SFO
52.24,0.11,36.61,0.55,clear-night,0.0,0.0,,1023.52,Clear,52.24,2015-12-17 01:00:00,0.0,10.0,327.0,2.7,1.06,SFO
49.82,0.08,35.82,0.58,clear-night,0.0,0.0,,1023.68,Clear,49.82,2015-12-17 02:00:00,0.0,10.0,6.0,2.43,0.78,SFO
47.77,0.0,35.51,0.62,clear-night,0.0,0.0,,1024.02,Clear,47.77,2015-12-17 03:00:00,0.0,10.0,329.0,2.38,0.53,SFO
46.85,0.06,35.46,0.64,clear-night,0.0,0.0,,1024.44,Clear,46.85,2015-12-17 04:00:00,0.0,10.0,344.0,2.11,0.75,SFO
46.06,0.1,35.49,0.66,clear-night,0.0,0.0,,1024.65,Clear,46.06,2015-12-17 05:00:00,0.0,10.0,333.0,1.33,0.29,SFO
45.08,0.08,35.41,0.69,clear-night,0.0,0.0,,1024.82,Clear,45.08,2015-12-17 06:00:00,0.0,10.0,31.0,1.28,0.22,SFO
44.64,0.43,35.4,0.7,partly-cloudy-night,0.0,0.0,,1024.84,Partly Cloudy,44.64,2015-12-17 07:00:00,0.0,10.0,87.0,1.35,0.23,SFO
43.9,0.18,35.21,0.71,clear-night,0.0,0.0,,1024.82,Clear,43.9,2015-12-17 08:00:00,0.0,10.0,295.0,1.09,0.06,SFO
43.46,0.19,35.26,0.73,clear-night,0.0,0.0,,1024.91,Clear,43.46,2015-12-17 09:00:00,0.0,10.0,86.0,1.03,0.08,SFO
42.76,0.18,34.97,0.74,clear-night,0.0,0.0,,1024.87,Clear,42.76,2015-12-17 10:00:00,0.0,10.0,72.0,1.13,0.11,SFO
42.2,0.08,34.69,0.75,clear-night,0.0,0.0,,1024.84,Clear,42.2,2015-12-17 11:00:00,0.0,10.0,128.0,0.97,0.11,SFO
42.17,0.48,34.76,0.75,partly-cloudy-night,0.0,0.0,,1024.79,Partly Cloudy,42.17,2015-12-17 12:00:00,0.0,10.0,106.0,0.62,0.09,SFO
42.19,0.38,34.87,0.75,partly-cloudy-night,0.0,0.0,,1024.87,Partly Cloudy,42.19,2015-12-17 13:00:00,0.0,10.0,136.0,0.74,0.17,SFO
41.6,0.0,34.54,0.76,clear-night,0.0,0.0,,1025.01,Clear,41.6,2015-12-17 14:00:00,0.0,10.0,128.0,0.79,0.28,SFO
41.26,0.13,34.72,0.77,clear-night,0.0,0.0,,1025.16,Clear,41.26,2015-12-17 15:00:00,0.0,10.0,149.0,0.74,0.33,SFO
42.17,0.55,35.82,0.78,partly-cloudy-day,0.0,0.0,,1025.29,Partly Cloudy,42.17,2015-12-17 16:00:00,0.0,10.0,142.0,1.01,0.25,SFO
46.26,0.46,38.16,0.73,partly-cloudy-day,0.0,0.0,,1025.5,Partly Cloudy,46.26,2015-12-17 17:00:00,0.0,10.0,141.0,1.86,0.63,SFO
50.0,0.52,39.23,0.66,partly-cloudy-day,0.0,0.0,,1025.86,Partly Cloudy,50.0,2015-12-17 18:00:00,1.0,10.0,138.0,2.34,0.84,SFO
53.16,0.65,40.46,0.62,partly-cloudy-day,0.0,0.0,,1025.71,Mostly Cloudy,53.16,2015-12-17 19:00:00,2.0,10.0,170.0,3.29,0.71,SFO
55.95,0.65,43.36,0.63,partly-cloudy-day,0.0,0.0,,1024.72,Mostly Cloudy,55.95,2015-12-17 20:00:00,2.0,10.0,170.0,4.45,0.54,SFO
57.32,0.41,45.74,0.65,partly-cloudy-day,0.0,0.0,,1023.89,Partly Cloudy,57.32,2015-12-17 21:00:00,2.0,10.0,226.0,5.12,0.54,SFO
57.53,0.55,46.43,0.66,partly-cloudy-day,0.0,0.0,,1023.45,Partly Cloudy,57.53,2015-12-17 22:00:00,1.0,10.0,294.0,5.18,0.88,SFO
57.17,0.64,47.06,0.69,partly-cloudy-day,0.0,0.0,,1022.91,Mostly Cloudy,57.17,2015-12-17 23:00:00,1.0,10.0,304.0,4.43,0.82,SFO
56.6,0.59,47.38,0.71,partly-cloudy-day,0.0,0.0,,1022.68,Partly Cloudy,56.6,2015-12-18 00:00:00,0.0,10.0,288.0,2.84,0.44,SFO
55.02,0.65,46.98,0.74,partly-cloudy-night,0.0,0.0,,1022.53,Mostly Cloudy,55.02,2015-12-18 01:00:00,0.0,10.0,290.0,1.27,0.37,SFO
53.39,0.57,46.13,0.76,partly-cloudy-night,0.0,0.0,,1022.55,Partly Cloudy,53.39,2015-12-18 02:00:00,0.0,10.0,258.0,1.1,0.3,SFO
51.7,0.43,45.47,0.79,partly-cloudy-night,0.0,0.0,,1022.58,Partly Cloudy,51.7,2015-12-18 03:00:00,0.0,10.0,215.0,0.78,0.06,SFO
50.49,0.37,44.97,0.81,partly-cloudy-night,0.0,0.0,,1022.67,Partly Cloudy,50.49,2015-12-18 04:00:00,0.0,10.0,228.0,0.94,0.04,SFO
49.63,0.45,44.28,0.82,partly-cloudy-night,0.0,0.0,,1022.86,Partly Cloudy,49.63,2015-12-18 05:00:00,0.0,10.0,188.0,1.03,0.22,SFO
49.34,0.88,44.25,0.83,partly-cloudy-night,0.0,0.0,,1022.98,Mostly Cloudy,49.34,2015-12-18 06:00:00,0.0,10.0,140.0,0.8,0.19,SFO
49.67,1.0,44.66,0.83,cloudy,0.0,0.0,,1022.23,Overcast,49.67,2015-12-18 07:00:00,0.0,10.0,127.0,1.36,0.76,SFO
48.99,0.48,44.23,0.84,partly-cloudy-night,0.0,0.0,,1021.53,Partly Cloudy,48.99,2015-12-18 08:00:00,0.0,10.0,131.0,1.63,0.92,SFO
47.9,0.1,43.36,0.84,clear-night,0.0,0.0,,1021.28,Clear,47.9,2015-12-18 09:00:00,0.0,10.0,143.0,1.58,0.91,SFO
46.87,0.0,42.35,0.84,clear-night,0.0,0.0,,1020.53,Clear,46.87,2015-12-18 10:00:00,0.0,10.0,140.0,1.55,0.92,SFO
46.05,0.0,41.69,0.85,clear-night,0.0,0.0,,1020.34,Clear,46.05,2015-12-18 11:00:00,0.0,9.74,156.0,1.54,0.62,SFO
45.54,0.12,41.37,0.85,clear-night,0.0,0.0,,1019.96,Clear,45.54,2015-12-18 12:00:00,0.0,10.0,164.0,1.39,0.54,SFO
45.7,0.59,41.51,0.85,partly-cloudy-night,0.0,0.0,,1019.61,Partly Cloudy,45.7,2015-12-18 13:00:00,0.0,10.0,140.0,1.44,0.59,SFO
46.11,0.8,42.34,0.87,partly-cloudy-night,0.0,0.0,,1019.7,Mostly Cloudy,46.11,2015-12-18 14:00:00,0.0,9.6,143.0,1.92,0.75,SFO
46.73,0.72,43.05,0.87,partly-cloudy-night,0.0,0.0,,1019.38,Mostly Cloudy,46.73,2015-12-18 15:00:00,0.0,10.0,150.0,2.22,1.44,SFO
47.72,0.54,44.09,0.87,partly-cloudy-day,0.0,0.0,,1019.2,Partly Cloudy,47.72,2015-12-18 16:00:00,0.0,10.0,145.0,3.84,2.45,SFO
50.13,0.46,45.38,0.84,partly-cloudy-day,0.0,0.0,,1019.23,Partly Cloudy,50.13,2015-12-18 17:00:00,0.0,10.0,146.0,5.7,2.37,SFO
53.8,0.58,46.68,0.77,partly-cloudy-day,0.0,0.0,,1019.11,Partly Cloudy,53.8,2015-12-18 18:00:00,1.0,10.0,140.0,7.73,3.59,SFO
