apparentTemperature,cloudCover,dewPoint,humidity,icon,precipAccumulation,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed,NAME_OF_AIRPORT
52.91,1.0,49.28,0.87,cloudy,,0.0,0.0,,1023.15,Overcast,52.91,2015-10-04 15:00:00,2.0,6.68,55.0,9.25,4.24,ORD
53.95,1.0,49.77,0.86,cloudy,,0.0,0.0,,1022.98,Overcast,53.95,2015-10-04 16:00:00,3.0,6.85,49.0,9.62,3.83,ORD
54.85,1.0,50.38,0.85,cloudy,,0.0,0.0,,1022.76,Overcast,54.85,2015-10-04 17:00:00,3.0,6.68,38.0,10.15,4.62,ORD
55.81,1.0,50.88,0.83,cloudy,,0.0,0.0,,1022.59,Overcast,55.81,2015-10-04 18:00:00,3.0,6.68,38.0,9.76,4.04,ORD
56.4,1.0,51.34,0.83,cloudy,,0.0,0.0,,1022.16,Overcast,56.4,2015-10-04 19:00:00,3.0,6.85,38.0,10.11,4.42,ORD
56.54,1.0,51.39,0.83,cloudy,,0.0,0.0,,1021.76,Overcast,56.54,2015-10-04 20:00:00,2.0,6.68,40.0,10.02,4.54,ORD
56.33,1.0,51.45,0.84,cloudy,,0.0,0.0,,1021.9,Overcast,56.33,2015-10-04 21:00:00,1.0,6.68,38.0,9.77,4.5,ORD
55.99,1.0,51.63,0.85,cloudy,,0.0,0.0,,1021.8,Overcast,55.99,2015-10-04 22:00:00,0.0,6.68,29.0,10.04,4.25,ORD
55.81,1.0,51.77,0.86,cloudy,,0.0,0.0,,1021.9,Overcast,55.81,2015-10-04 23:00:00,0.0,6.68,33.0,10.07,4.35,ORD
55.77,1.0,51.94,0.87,cloudy,,0.0,0.0,,1021.88,Overcast,55.77,2015-10-05 00:00:00,0.0,6.68,32.0,9.51,4.27,ORD
55.85,1.0,52.1,0.87,cloudy,,0.0,0.0,,1022.12,Overcast,55.85,2015-10-05 01:00:00,0.0,6.68,26.0,8.4,3.84,ORD
56.12,1.0,52.54,0.88,cloudy,,0.0,0.0,,1021.99,Overcast,56.12,2015-10-05 02:00:00,0.0,6.68,39.0,7.52,3.41,ORD
56.33,1.0,52.93,0.88,cloudy,,0.0,0.0,,1021.79,Overcast,56.33,2015-10-05 03:00:00,0.0,6.68,50.0,6.83,2.85,ORD
56.35,1.0,53.17,0.89,cloudy,,0.0,0.0,,1022.06,Overcast,56.35,2015-10-05 04:00:00,0.0,6.68,54.0,6.18,2.58,ORD
56.32,1.0,53.15,0.89,cloudy,,0.0,0.0,,1021.82,Overcast,56.32,2015-10-05 05:00:00,0.0,6.56,64.0,6.38,2.71,ORD
56.23,1.0,53.12,0.89,cloudy,,0.0,0.0,,1021.55,Overcast,56.23,2015-10-05 06:00:00,0.0,6.56,66.0,5.3,2.1,ORD
56.24,1.0,53.2,0.9,cloudy,,0.0,0.0,,1021.41,Overcast,56.24,2015-10-05 07:00:00,0.0,6.36,63.0,4.5,1.53,ORD
56.12,1.0,53.33,0.9,cloudy,,0.0,0.0,,1021.19,Overcast,56.12,2015-10-05 08:00:00,0.0,5.76,55.0,3.82,1.15,ORD
56.04,1.0,53.46,0.91,cloudy,,0.0,0.0,,1021.14,Overcast,56.04,2015-10-05 09:00:00,0.0,5.29,55.0,3.19,1.1,ORD
55.85,1.0,53.4,0.91,cloudy,,0.0,0.0,,1021.29,Overcast,55.85,2015-10-05 10:00:00,0.0,4.82,50.0,3.02,0.84,ORD
55.67,1.0,53.46,0.92,cloudy,,0.0,0.0,,1021.86,Overcast,55.67,2015-10-05 11:00:00,0.0,4.27,34.0,2.86,1.07,ORD
55.67,1.0,53.65,0.93,cloudy,,0.0,0.0,,1022.43,Overcast,55.67,2015-10-05 12:00:00,0.0,3.58,37.0,4.12,1.63,ORD
55.87,1.0,53.88,0.93,cloudy,,0.0,0.0,,1022.62,Overcast,55.87,2015-10-05 13:00:00,0.0,2.59,45.0,4.81,2.0,ORD
56.37,1.0,54.38,0.93,cloudy,,0.0,0.0,,1022.72,Overcast,56.37,2015-10-05 14:00:00,1.0,3.14,42.0,4.86,2.0,ORD
57.04,1.0,54.84,0.92,cloudy,,0.0,0.0,,1022.85,Overcast,57.04,2015-10-05 15:00:00,2.0,2.88,51.0,5.79,2.4,ORD
57.7,1.0,55.21,0.91,cloudy,,0.0,0.0,,1022.69,Overcast,57.7,2015-10-05 16:00:00,3.0,3.14,51.0,5.41,2.17,ORD
58.51,1.0,55.55,0.9,cloudy,,0.0,0.0,,1022.33,Overcast,58.51,2015-10-05 17:00:00,3.0,4.7,51.0,5.18,1.73,ORD
59.17,1.0,55.82,0.89,cloudy,,0.0,0.0,,1022.06,Overcast,59.17,2015-10-05 18:00:00,3.0,4.43,50.0,5.03,1.89,ORD
59.69,1.0,56.12,0.88,cloudy,,0.0,0.0,,1021.36,Overcast,59.69,2015-10-05 19:00:00,3.0,5.77,49.0,5.43,1.81,ORD
59.91,1.0,56.09,0.87,cloudy,,0.0,0.0,,1020.76,Overcast,59.91,2015-10-05 20:00:00,2.0,5.99,46.0,4.51,1.7,ORD
59.76,1.0,55.84,0.87,cloudy,,0.0,0.0,,1020.62,Overcast,59.76,2015-10-05 21:00:00,1.0,5.03,34.0,4.88,1.76,ORD
59.35,1.0,55.59,0.87,cloudy,,0.0,0.0,,1020.59,Overcast,59.35,2015-10-05 22:00:00,0.0,5.08,27.0,5.73,2.35,ORD
58.75,1.0,55.35,0.88,cloudy,,0.0,0.0,,1020.92,Overcast,58.75,2015-10-05 23:00:00,0.0,4.86,32.0,4.98,1.71,ORD
58.3,1.0,55.13,0.89,cloudy,,0.0,0.0,,1021.29,Overcast,58.3,2015-10-06 00:00:00,0.0,6.27,37.0,4.19,1.49,ORD
57.93,1.0,54.93,0.9,cloudy,,0.0,0.0,,1021.57,Overcast,57.93,2015-10-06 01:00:00,0.0,8.32,29.0,3.97,1.53,ORD
57.69,1.0,54.88,0.9,cloudy,,0.0,0.0,,1021.6,Overcast,57.69,2015-10-06 02:00:00,0.0,7.73,19.0,4.2,1.85,ORD
57.56,1.0,54.86,0.91,cloudy,,0.0,0.0,,1021.41,Overcast,57.56,2015-10-06 03:00:00,0.0,4.83,30.0,4.14,1.36,ORD
57.35,1.0,54.73,0.91,cloudy,,0.0,0.0,,1021.21,Overcast,57.35,2015-10-06 04:00:00,0.0,5.06,18.0,3.59,1.03,ORD
57.21,1.0,54.71,0.91,cloudy,,0.0,0.0,,1021.11,Overcast,57.21,2015-10-06 05:00:00,0.0,4.77,23.0,3.05,1.19,ORD
57.07,1.0,54.68,0.92,cloudy,,0.0,0.0,,1020.84,Overcast,57.07,2015-10-06 06:00:00,0.0,4.65,20.0,2.49,0.66,ORD
56.97,1.0,54.68,0.92,cloudy,,0.0,0.0,,1020.7,Overcast,56.97,2015-10-06 07:00:00,0.0,3.93,29.0,2.65,0.7,ORD
56.74,1.0,54.6,0.93,cloudy,,0.0,0.0,,1020.75,Overcast,56.74,2015-10-06 08:00:00,0.0,3.58,19.0,2.49,0.69,ORD
56.63,1.0,54.47,0.92,cloudy,,0.0,0.0,,1020.36,Overcast,56.63,2015-10-06 09:00:00,0.0,4.01,12.0,2.5,0.83,ORD
56.34,1.0,54.11,0.92,cloudy,,0.0,0.0,,1020.65,Overcast,56.34,2015-10-06 10:00:00,0.0,2.77,355.0,2.47,0.84,ORD
55.89,1.0,53.88,0.93,cloudy,,0.0,0.0,,1021.19,Overcast,55.89,2015-10-06 11:00:00,0.0,2.69,352.0,2.9,1.04,ORD
55.77,1.0,53.76,0.93,cloudy,,0.0,0.0,,1021.21,Overcast,55.77,2015-10-06 12:00:00,0.0,3.76,357.0,2.42,1.07,ORD
56.27,1.0,54.19,0.93,cloudy,,0.0,0.0,,1021.56,Overcast,56.27,2015-10-06 13:00:00,0.0,3.95,5.0,2.37,0.91,ORD
57.69,1.0,55.02,0.91,cloudy,,0.0,0.0,,1021.7,Overcast,57.69,2015-10-06 14:00:00,1.0,6.12,13.0,3.4,1.28,ORD
59.12,1.0,55.46,0.88,cloudy,,0.0,0.0,,1021.9,Overcast,59.12,2015-10-06 15:00:00,2.0,6.32,14.0,4.1,1.4,ORD
60.88,1.0,55.56,0.83,cloudy,,0.0,0.0,,1022.0,Overcast,60.88,2015-10-06 16:00:00,3.0,6.56,9.0,4.0,1.37,ORD
62.73,0.86,55.19,0.76,partly-cloudy-day,,0.0,0.0,,1021.9,Mostly Cloudy,62.73,2015-10-06 17:00:00,3.0,6.68,16.0,5.33,1.33,ORD
65.06,0.38,55.09,0.7,partly-cloudy-day,,0.0,0.0,,1021.13,Partly Cloudy,65.06,2015-10-06 18:00:00,4.0,6.68,43.0,4.9,0.96,ORD
67.19,0.18,54.53,0.64,clear-day,,0.0,0.0,,1020.36,Clear,67.19,2015-10-06 19:00:00,4.0,6.68,66.0,4.32,0.79,ORD
68.15,0.12,54.54,0.62,clear-day,,0.0,0.0,,1019.67,Clear,68.15,2015-10-06 20:00:00,3.0,6.68,81.0,4.3,0.57,ORD
68.76,0.05,54.22,0.6,clear-day,,0.0,0.0,,1019.61,Clear,68.76,2015-10-06 21:00:00,1.0,6.09,99.0,4.03,0.77,ORD
68.06,0.05,54.49,0.62,clear-day,,0.0,0.0,,1019.19,Clear,68.06,2015-10-06 22:00:00,0.0,6.85,110.0,2.9,0.69,ORD
65.65,0.05,55.06,0.69,clear-day,,0.0,0.0,,1018.86,Clear,65.65,2015-10-06 23:00:00,0.0,6.68,114.0,2.38,0.76,ORD
61.57,0.05,54.55,0.78,clear-night,,0.0,0.0,,1019.31,Clear,61.57,2015-10-07 00:00:00,0.0,7.88,152.0,1.46,0.62,ORD
59.28,0.07,54.0,0.83,clear-night,,0.0,0.0,,1019.4,Clear,59.28,2015-10-07 01:00:00,0.0,7.28,156.0,0.89,0.43,ORD
58.43,0.56,54.11,0.86,partly-cloudy-night,,0.0,0.0,,1019.35,Partly Cloudy,58.43,2015-10-07 02:00:00,0.0,6.58,171.0,0.77,0.43,ORD
58.62,0.95,54.44,0.86,cloudy,,0.0,0.0,,1019.42,Overcast,58.62,2015-10-07 03:00:00,0.0,6.05,185.0,1.01,0.32,ORD
58.62,0.95,54.6,0.87,cloudy,,0.0,0.0,,1019.42,Overcast,58.62,2015-10-07 04:00:00,0.0,6.07,196.0,1.48,0.61,ORD
58.84,1.0,55.18,0.88,cloudy,,0.0,0.0,,1019.43,Overcast,58.84,2015-10-07 05:00:00,0.0,5.82,216.0,0.88,0.31,ORD
59.01,1.0,55.49,0.88,cloudy,,0.0,0.0,,1019.24,Overcast,59.01,2015-10-07 06:00:00,0.0,5.82,216.0,1.59,0.47,ORD
59.02,1.0,55.69,0.89,cloudy,,0.0,0.0,,1018.92,Overcast,59.02,2015-10-07 07:00:00,0.0,5.58,224.0,2.16,0.63,ORD
58.85,1.0,55.67,0.89,cloudy,,0.0,0.0,,1018.9,Overcast,58.85,2015-10-07 08:00:00,0.0,5.24,233.0,1.56,0.53,ORD
58.4,1.0,55.33,0.9,cloudy,,0.0,0.0,,1018.76,Overcast,58.4,2015-10-07 09:00:00,0.0,5.03,240.0,1.47,0.51,ORD
57.81,0.84,54.92,0.9,partly-cloudy-night,,0.0,0.0,,1018.56,Mostly Cloudy,57.81,2015-10-07 10:00:00,0.0,4.77,241.0,1.64,0.44,ORD
57.34,0.82,54.69,0.91,partly-cloudy-night,,0.0,0.0,,1019.12,Mostly Cloudy,57.34,2015-10-07 11:00:00,0.0,4.25,240.0,1.75,0.54,ORD
57.17,0.77,54.42,0.91,partly-cloudy-day,,0.0,0.0,,1019.64,Mostly Cloudy,57.17,2015-10-07 12:00:00,0.0,3.54,267.0,1.02,0.31,ORD
57.74,0.82,54.96,0.9,partly-cloudy-day,,0.0,0.0,,1020.21,Mostly Cloudy,57.74,2015-10-07 13:00:00,0.0,4.33,291.0,1.44,0.44,ORD
60.63,0.67,56.49,0.86,partly-cloudy-day,,0.0,0.0,,1020.84,Mostly Cloudy,60.63,2015-10-07 14:00:00,1.0,6.39,328.0,3.27,1.07,ORD
64.88,0.5,56.63,0.75,partly-cloudy-day,,0.0,0.0,,1021.03,Partly Cloudy,64.88,2015-10-07 15:00:00,2.0,6.68,6.0,5.06,1.42,ORD
68.93,0.05,56.03,0.64,clear-day,,0.0,0.0,,1021.09,Clear,68.93,2015-10-07 16:00:00,4.0,6.85,22.0,5.76,1.8,ORD
70.5,0.12,56.03,0.6,clear-day,,0.0,0.0,,1020.96,Clear,70.5,2015-10-07 17:00:00,4.0,10.0,27.0,5.74,1.6,ORD
70.93,0.12,55.95,0.59,clear-day,,0.0,0.0,,1020.92,Clear,70.93,2015-10-07 18:00:00,5.0,10.0,40.0,6.61,1.87,ORD
69.73,0.06,56.33,0.62,clear-day,,0.0,0.0,,1020.81,Clear,69.73,2015-10-07 19:00:00,4.0,10.0,34.0,8.16,2.51,ORD
67.63,0.34,56.55,0.68,partly-cloudy-day,,0.0,0.0,,1020.41,Partly Cloudy,67.63,2015-10-07 20:00:00,3.0,10.0,41.0,9.13,3.84,ORD
65.5,0.44,56.31,0.72,partly-cloudy-day,,0.0,0.0,,1020.37,Partly Cloudy,65.5,2015-10-07 21:00:00,1.0,10.0,55.0,9.62,4.11,ORD
63.24,0.37,55.75,0.77,partly-cloudy-day,,0.0,0.0,,1020.46,Partly Cloudy,63.24,2015-10-07 22:00:00,0.0,10.0,58.0,9.15,3.41,ORD
60.66,0.56,54.74,0.81,partly-cloudy-day,,0.0,0.0,,1020.51,Partly Cloudy,60.66,2015-10-07 23:00:00,0.0,10.0,56.0,7.77,3.06,ORD
58.65,0.4,53.61,0.83,partly-cloudy-night,,0.0,0.0,,1020.66,Partly Cloudy,58.65,2015-10-08 00:00:00,0.0,10.0,55.0,6.5,2.51,ORD
57.55,0.13,53.04,0.85,clear-night,,0.0,0.0,,1020.82,Clear,57.55,2015-10-08 01:00:00,0.0,10.0,55.0,5.5,2.2,ORD
56.65,0.19,52.33,0.85,clear-night,,0.0,0.0,,1020.72,Clear,56.65,2015-10-08 02:00:00,0.0,10.0,56.0,4.96,1.97,ORD
55.96,0.06,51.71,0.86,clear-night,,0.0,0.0,,1020.86,Clear,55.96,2015-10-08 03:00:00,0.0,10.0,49.0,3.79,1.43,ORD
55.32,0.06,50.85,0.85,clear-night,,0.0,0.0,,1020.58,Clear,55.32,2015-10-08 04:00:00,0.0,10.0,69.0,2.48,0.99,ORD
54.44,0.08,50.07,0.85,clear-night,,0.0,0.0,,1020.3,Clear,54.44,2015-10-08 05:00:00,0.0,10.0,73.0,1.57,0.62,ORD
53.53,0.0,49.16,0.85,clear-night,,0.0,0.0,,1019.76,Clear,53.53,2015-10-08 06:00:00,0.0,10.0,81.0,1.04,0.55,ORD
52.65,0.0,48.55,0.86,clear-night,,0.0,0.0,,1019.1,Clear,52.65,2015-10-08 07:00:00,0.0,10.0,100.0,0.7,0.25,ORD
51.96,0.0,48.14,0.87,clear-night,,0.0,0.0,,1018.57,Clear,51.96,2015-10-08 08:00:00,0.0,10.0,113.0,0.54,0.46,ORD
51.3,0.16,48.08,0.89,clear-night,,0.0,0.0,,1018.26,Clear,51.3,2015-10-08 09:00:00,0.0,10.0,128.0,0.35,0.22,ORD
51.47,0.73,48.07,0.88,partly-cloudy-night,,0.0,0.0,,1017.9,Mostly Cloudy,51.47,2015-10-08 10:00:00,0.0,10.0,135.0,0.61,0.24,ORD
51.29,0.6,48.04,0.89,partly-cloudy-night,,0.0,0.0,,1017.61,Mostly Cloudy,51.29,2015-10-08 11:00:00,0.0,10.0,163.0,0.51,0.21,ORD
52.33,0.93,49.28,0.89,partly-cloudy-night,,0.0,0.0,,1017.48,Mostly Cloudy,52.33,2015-10-08 12:00:00,0.0,10.0,171.0,1.61,0.47,ORD
55.08,1.0,51.14,0.87,cloudy,,0.0,0.0,,1017.51,Overcast,55.08,2015-10-08 13:00:00,0.0,10.0,179.0,3.53,1.32,ORD
58.82,0.77,53.55,0.83,partly-cloudy-day,,0.0,0.0,,1016.91,Mostly Cloudy,58.82,2015-10-08 14:00:00,1.0,10.0,191.0,5.86,2.23,ORD
64.46,0.64,56.01,0.74,partly-cloudy-day,,0.0,0.0,,1016.32,Mostly Cloudy,64.46,2015-10-08 15:00:00,2.0,10.0,198.0,7.56,2.96,ORD
69.5,0.22,58.05,0.67,clear-day,,0.0,0.0,,1015.26,Clear,69.5,2015-10-08 16:00:00,3.0,10.0,206.0,8.45,3.38,ORD
73.26,0.19,58.37,0.6,clear-day,,0.0,0.0,,1014.56,Clear,73.26,2015-10-08 17:00:00,4.0,10.0,214.0,9.69,3.5,ORD
75.39,0.19,58.34,0.55,clear-day,,0.0,0.0,,1013.72,Clear,75.39,2015-10-08 18:00:00,4.0,10.0,224.0,11.72,4.05,ORD
76.36,0.29,58.4,0.54,partly-cloudy-day,,0.0,0.0,,1012.42,Partly Cloudy,76.36,2015-10-08 19:00:00,4.0,10.0,228.0,12.97,4.65,ORD
76.46,0.59,58.31,0.54,partly-cloudy-day,,0.0,0.0,,1011.81,Partly Cloudy,76.46,2015-10-08 20:00:00,2.0,10.0,226.0,12.02,4.71,ORD
75.6,0.75,58.3,0.55,partly-cloudy-day,,0.0,0.0,,1011.33,Mostly Cloudy,75.6,2015-10-08 21:00:00,1.0,10.0,223.0,11.48,4.07,ORD
75.12,0.72,58.39,0.56,partly-cloudy-day,,0.0,0.0,,1011.1,Mostly Cloudy,75.12,2015-10-08 22:00:00,0.0,10.0,220.0,10.16,4.54,ORD
73.85,0.5,58.61,0.59,partly-cloudy-day,,0.0,0.0,,1010.77,Partly Cloudy,73.85,2015-10-08 23:00:00,0.0,10.0,219.0,7.69,3.32,ORD
72.08,0.75,59.17,0.64,partly-cloudy-night,,0.0,0.0,,1010.79,Mostly Cloudy,72.08,2015-10-09 00:00:00,0.0,10.0,221.0,5.39,1.51,ORD
69.97,0.96,60.52,0.72,cloudy,,0.0074,0.35,rain,1011.0,Overcast,69.89,2015-10-09 01:00:00,0.0,8.5,240.0,5.12,1.39,ORD
67.21,0.71,61.68,0.83,rain,,0.0206,0.65,rain,1011.28,Light Rain,66.91,2015-10-09 02:00:00,0.0,7.83,240.0,3.58,1.12,ORD
65.35,0.3,60.73,0.86,partly-cloudy-night,,0.0044,0.28,rain,1011.33,Partly Cloudy,65.11,2015-10-09 03:00:00,0.0,9.79,239.0,2.17,0.78,ORD
64.37,0.27,60.18,0.87,partly-cloudy-night,,0.0,0.0,,1011.99,Partly Cloudy,64.17,2015-10-09 04:00:00,0.0,10.0,262.0,2.33,0.96,ORD
63.99,0.35,59.58,0.86,partly-cloudy-night,,0.0,0.0,,1012.11,Partly Cloudy,63.87,2015-10-09 05:00:00,0.0,10.0,302.0,5.38,1.95,ORD
63.31,0.96,58.89,0.86,cloudy,,0.0,0.0,,1012.57,Overcast,63.26,2015-10-09 06:00:00,0.0,10.0,350.0,8.04,3.04,ORD
61.68,0.96,57.93,0.87,cloudy,,0.0,0.0,,1013.24,Overcast,61.68,2015-10-09 07:00:00,0.0,9.06,358.0,8.7,3.15,ORD
60.25,1.0,56.25,0.87,cloudy,,0.0,0.0,,1013.96,Overcast,60.25,2015-10-09 08:00:00,0.0,9.58,5.0,8.59,3.22,ORD
59.51,1.0,55.01,0.85,cloudy,,0.0,0.0,,1014.53,Overcast,59.51,2015-10-09 09:00:00,0.0,10.0,356.0,8.62,4.1,ORD
58.8,1.0,53.82,0.84,cloudy,,0.0,0.0,,1015.28,Overcast,58.8,2015-10-09 10:00:00,0.0,10.0,345.0,10.12,3.5,ORD
57.32,1.0,51.73,0.82,cloudy,,0.0,0.0,,1016.24,Overcast,57.32,2015-10-09 11:00:00,0.0,10.0,350.0,10.18,4.12,ORD
55.44,1.0,49.34,0.8,cloudy,,0.0,0.0,,1017.14,Overcast,55.44,2015-10-09 12:00:00,0.0,10.0,344.0,11.22,5.03,ORD
54.06,0.67,47.49,0.78,partly-cloudy-day,,0.0,0.0,,1018.66,Mostly Cloudy,54.06,2015-10-09 13:00:00,0.0,10.0,339.0,10.48,4.07,ORD
54.94,0.43,47.96,0.77,partly-cloudy-day,,0.0,0.0,,1019.86,Partly Cloudy,54.94,2015-10-09 14:00:00,1.0,10.0,346.0,10.64,4.28,ORD
56.02,0.95,48.52,0.76,cloudy,,0.0,0.0,,1020.6,Overcast,56.02,2015-10-09 15:00:00,2.0,10.0,351.0,11.05,4.43,ORD
56.91,1.0,48.65,0.74,cloudy,,0.0,0.0,,1021.23,Overcast,56.91,2015-10-09 16:00:00,3.0,10.0,357.0,10.63,4.22,ORD
57.93,1.0,48.87,0.72,cloudy,,0.0,0.0,,1021.41,Overcast,57.93,2015-10-09 17:00:00,3.0,10.0,1.0,9.97,4.56,ORD
58.61,1.0,48.43,0.69,cloudy,,0.0,0.0,,1021.76,Overcast,58.61,2015-10-09 18:00:00,3.0,10.0,5.0,9.73,4.07,ORD
58.91,1.0,48.16,0.67,cloudy,,0.0,0.0,,1021.45,Overcast,58.91,2015-10-09 19:00:00,3.0,10.0,359.0,9.59,4.57,ORD
59.19,1.0,47.47,0.65,cloudy,,0.0,0.0,,1021.1,Overcast,59.19,2015-10-09 20:00:00,2.0,10.0,6.0,9.49,4.19,ORD
58.97,0.99,46.92,0.64,cloudy,,0.0,0.0,,1021.44,Overcast,58.97,2015-10-09 21:00:00,1.0,10.0,13.0,9.62,4.24,ORD
58.3,0.75,46.89,0.66,partly-cloudy-day,,0.0,0.0,,1022.06,Mostly Cloudy,58.3,2015-10-09 22:00:00,0.0,10.0,20.0,8.76,3.37,ORD
57.06,0.77,46.21,0.67,partly-cloudy-day,,0.0,0.0,,1022.52,Mostly Cloudy,57.06,2015-10-09 23:00:00,0.0,10.0,23.0,5.49,2.39,ORD
54.83,0.6,45.81,0.72,partly-cloudy-night,,0.0,0.0,,1022.79,Mostly Cloudy,54.83,2015-10-10 00:00:00,0.0,10.0,36.0,2.93,1.33,ORD
52.9,0.21,45.16,0.75,clear-night,,0.0,0.0,,1023.19,Clear,52.9,2015-10-10 01:00:00,0.0,10.0,22.0,1.83,0.94,ORD
50.62,0.12,44.28,0.79,clear-night,,0.0,0.0,,1023.38,Clear,50.62,2015-10-10 02:00:00,0.0,10.0,19.0,1.37,0.69,ORD
48.96,0.11,43.42,0.81,clear-night,,0.0,0.0,,1023.91,Clear,48.96,2015-10-10 03:00:00,0.0,10.0,10.0,1.19,0.45,ORD
47.61,0.0,42.54,0.82,clear-night,,0.0,0.0,,1024.07,Clear,47.61,2015-10-10 04:00:00,0.0,10.0,33.0,1.1,0.25,ORD
46.46,0.09,41.88,0.84,clear-night,,0.0,0.0,,1023.79,Clear,46.46,2015-10-10 05:00:00,0.0,10.0,55.0,0.66,0.2,ORD
46.08,0.19,42.04,0.86,clear-night,,0.0,0.0,,1024.16,Clear,46.08,2015-10-10 06:00:00,0.0,9.39,5.0,0.68,0.22,ORD
46.39,0.37,42.66,0.87,partly-cloudy-night,,0.0,0.0,,1024.07,Partly Cloudy,46.39,2015-10-10 07:00:00,0.0,10.0,0.0,0.49,0.1,ORD
46.33,0.34,42.5,0.86,partly-cloudy-night,,0.0,0.0,,1023.8,Partly Cloudy,46.33,2015-10-10 08:00:00,0.0,10.0,332.0,0.53,0.04,ORD
44.89,0.19,41.38,0.87,clear-night,,0.0,0.0,,1023.64,Clear,44.89,2015-10-10 09:00:00,0.0,9.52,274.0,0.48,0.13,ORD
43.56,0.19,40.43,0.89,clear-night,,0.0,0.0,,1023.18,Clear,43.56,2015-10-10 10:00:00,0.0,9.29,274.0,0.51,0.2,ORD
42.94,0.12,39.7,0.88,clear-night,,0.0,0.0,,1023.24,Clear,42.94,2015-10-10 11:00:00,0.0,9.44,268.0,0.48,0.16,ORD
42.08,0.12,39.12,0.89,clear-night,,0.0,0.0,,1023.64,Clear,42.08,2015-10-10 12:00:00,0.0,9.43,270.0,0.26,0.04,ORD
43.98,0.24,40.76,0.88,clear-day,,0.0,0.0,,1024.03,Clear,43.98,2015-10-10 13:00:00,0.0,8.27,270.0,0.39,0.07,ORD
50.72,0.12,46.53,0.86,clear-day,,0.0,0.0,,1023.91,Clear,50.72,2015-10-10 14:00:00,1.0,9.12,229.0,2.08,0.44,ORD
56.01,0.3,47.53,0.73,partly-cloudy-day,,0.0,0.0,,1023.63,Partly Cloudy,56.01,2015-10-10 15:00:00,2.0,10.0,224.0,6.34,2.13,ORD
58.51,0.28,46.38,0.64,partly-cloudy-day,,0.0,0.0,,1022.65,Partly Cloudy,58.51,2015-10-10 16:00:00,3.0,10.0,218.0,8.3,3.39,ORD
60.37,0.29,46.17,0.59,partly-cloudy-day,,0.0,0.0,,1021.94,Partly Cloudy,60.37,2015-10-10 17:00:00,4.0,10.0,222.0,10.22,3.53,ORD
62.22,0.22,46.16,0.56,clear-day,,0.0,0.0,,1020.76,Clear,62.22,2015-10-10 18:00:00,4.0,10.0,226.0,9.49,3.19,ORD
63.8,0.22,46.36,0.53,clear-day,,0.0,0.0,,1019.33,Clear,63.8,2015-10-10 19:00:00,4.0,10.0,220.0,9.51,3.38,ORD
64.97,0.32,45.97,0.5,partly-cloudy-day,,0.0,0.0,,1018.35,Partly Cloudy,64.97,2015-10-10 20:00:00,2.0,10.0,223.0,9.73,3.13,ORD
65.23,0.22,45.63,0.49,clear-day,,0.0,0.0,,1017.39,Clear,65.23,2015-10-10 21:00:00,1.0,10.0,213.0,9.61,3.69,ORD
64.89,0.13,45.32,0.49,clear-day,,0.0,0.0,,1016.58,Clear,64.89,2015-10-10 22:00:00,0.0,10.0,212.0,9.72,3.56,ORD
62.69,0.32,44.9,0.52,partly-cloudy-day,,0.0,0.0,,1015.85,Partly Cloudy,62.69,2015-10-10 23:00:00,0.0,10.0,211.0,6.46,2.52,ORD
59.21,0.22,44.99,0.59,clear-night,,0.0,0.0,,1016.09,Clear,59.21,2015-10-11 00:00:00,0.0,10.0,216.0,3.15,1.14,ORD
57.07,0.32,44.82,0.64,partly-cloudy-night,,0.0,0.0,,1015.46,Partly Cloudy,57.07,2015-10-11 01:00:00,0.0,10.0,214.0,4.42,1.79,ORD
56.04,0.22,44.81,0.66,clear-night,,0.0,0.0,,1015.1,Clear,56.04,2015-10-11 02:00:00,0.0,10.0,225.0,4.36,1.79,ORD
55.37,0.19,44.93,0.68,clear-night,,0.0,0.0,,1015.1,Clear,55.37,2015-10-11 03:00:00,0.0,10.0,215.0,5.18,2.1,ORD
55.27,0.22,45.22,0.69,clear-night,,0.0,0.0,,1014.61,Clear,55.27,2015-10-11 04:00:00,0.0,10.0,217.0,6.33,2.64,ORD
55.22,0.26,45.4,0.69,partly-cloudy-night,,0.0,0.0,,1014.12,Partly Cloudy,55.22,2015-10-11 05:00:00,0.0,10.0,218.0,7.67,3.2,ORD
54.96,0.22,45.42,0.7,clear-night,,0.0,0.0,,1013.41,Clear,54.96,2015-10-11 06:00:00,0.0,10.0,224.0,8.18,3.18,ORD
54.68,0.19,45.38,0.71,clear-night,,0.0,0.0,,1012.86,Clear,54.68,2015-10-11 07:00:00,0.0,10.0,227.0,7.55,2.97,ORD
54.1,0.05,45.25,0.72,clear-night,,0.0,0.0,,1012.7,Clear,54.1,2015-10-11 08:00:00,0.0,10.0,224.0,7.13,2.57,ORD
53.24,0.05,45.17,0.74,clear-night,,0.0,0.0,,1011.98,Clear,53.24,2015-10-11 09:00:00,0.0,10.0,216.0,7.15,2.76,ORD
52.7,0.0,45.3,0.76,clear-night,,0.0,0.0,,1011.77,Clear,52.7,2015-10-11 10:00:00,0.0,10.0,217.0,7.19,2.92,ORD
52.11,0.08,45.21,0.77,clear-night,,0.0,0.0,,1011.65,Clear,52.11,2015-10-11 11:00:00,0.0,10.0,215.0,6.6,2.66,ORD
